timestamp,appliance_id,appliance_name,usage,user_id
2025-06-24 19:50:52.423050,1,Air Conditioner,0.803,104
2025-06-24 20:05:52.423050,1,Air Conditioner,0.854,104
2025-06-24 20:20:52.423050,1,Air Conditioner,0.751,104
2025-06-24 20:35:52.423050,1,Air Conditioner,0.7,104
2025-06-24 20:50:52.423050,1,Air Conditioner,0.851,104
2025-06-24 21:05:52.423050,1,Air Conditioner,0.823,104
2025-06-24 21:20:52.423050,1,Air Conditioner,0.733,104
2025-06-24 21:35:52.423050,1,Air Conditioner,0.871,104
2025-06-24 21:50:52.423050,1,Air Conditioner,0.782,104
2025-06-24 22:05:52.423050,1,Air Conditioner,0.77,104
2025-06-24 22:20:52.423050,1,Air Conditioner,0.854,104
2025-06-24 22:35:52.423050,1,Air Conditioner,0.763,104
2025-06-24 22:50:52.423050,1,Air Conditioner,0.667,104
2025-06-24 23:05:52.423050,1,Air Conditioner,0.73,104
2025-06-24 23:20:52.423050,1,Air Conditioner,0.876,104
2025-06-24 23:35:52.423050,1,Air Conditioner,0.813,104
2025-06-24 23:50:52.423050,1,Air Conditioner,0.645,104
2025-06-25 00:05:52.423050,1,Air Conditioner,0.199,104
2025-06-25 00:20:52.423050,1,Air Conditioner,0.002,104
2025-06-25 00:35:52.423050,1,Air Conditioner,0.133,104
2025-06-25 00:50:52.423050,1,Air Conditioner,0.056,104
2025-06-25 01:05:52.423050,1,Air Conditioner,0.115,104
2025-06-25 01:20:52.423050,1,Air Conditioner,0.056,104
2025-06-25 01:35:52.423050,1,Air Conditioner,0.138,104
2025-06-25 01:50:52.423050,1,Air Conditioner,0.055,104
2025-06-25 02:05:52.423050,1,Air Conditioner,0.035,104
2025-06-25 02:20:52.423050,1,Air Conditioner,0.062,104
2025-06-25 02:35:52.423050,1,Air Conditioner,0.115,104
2025-06-25 02:50:52.423050,1,Air Conditioner,0.132,104
2025-06-25 03:05:52.423050,1,Air Conditioner,0.118,104
2025-06-25 03:20:52.423050,1,Air Conditioner,0.156,104
2025-06-25 03:35:52.423050,1,Air Conditioner,0.123,104
2025-06-25 03:50:52.423050,1,Air Conditioner,0.129,104
2025-06-25 04:05:52.423050,1,Air Conditioner,0.125,104
2025-06-25 04:20:52.423050,1,Air Conditioner,0.154,104
2025-06-25 04:35:52.423050,1,Air Conditioner,0.127,104
2025-06-25 04:50:52.423050,1,Air Conditioner,0.152,104
2025-06-25 05:05:52.423050,1,Air Conditioner,0.146,104
2025-06-25 05:20:52.423050,1,Air Conditioner,0.068,104
2025-06-25 05:35:52.423050,1,Air Conditioner,0.103,104
2025-06-25 05:50:52.423050,1,Air Conditioner,0.13,104
2025-06-25 06:05:52.423050,1,Air Conditioner,0.094,104
2025-06-25 06:20:52.423050,1,Air Conditioner,0.111,104
2025-06-25 06:35:52.423050,1,Air Conditioner,0.033,104
2025-06-25 06:50:52.423050,1,Air Conditioner,0.131,104
2025-06-25 07:05:52.423050,1,Air Conditioner,0.084,104
2025-06-25 07:20:52.423050,1,Air Conditioner,0.09,104
2025-06-25 07:35:52.423050,1,Air Conditioner,0.083,104
2025-06-25 07:50:52.423050,1,Air Conditioner,0.136,104
2025-06-25 08:05:52.423050,1,Air Conditioner,0.148,104
2025-06-25 08:20:52.423050,1,Air Conditioner,0.059,104
2025-06-25 08:35:52.423050,1,Air Conditioner,0.072,104
2025-06-25 08:50:52.423050,1,Air Conditioner,0.071,104
2025-06-25 09:05:52.423050,1,Air Conditioner,0.056,104
2025-06-25 09:20:52.423050,1,Air Conditioner,0.004,104
2025-06-25 09:35:52.423050,1,Air Conditioner,0.06,104
2025-06-25 09:50:52.423050,1,Air Conditioner,0.209,104
2025-06-25 10:05:52.423050,1,Air Conditioner,0.423,104
2025-06-25 10:20:52.423050,1,Air Conditioner,0.495,104
2025-06-25 10:35:52.423050,1,Air Conditioner,0.564,104
2025-06-25 10:50:52.423050,1,Air Conditioner,0.599,104
2025-06-25 11:05:52.423050,1,Air Conditioner,0.504,104
2025-06-25 11:20:52.423050,1,Air Conditioner,0.463,104
2025-06-25 11:35:52.423050,1,Air Conditioner,0.488,104
2025-06-25 11:50:52.423050,1,Air Conditioner,0.372,104
2025-06-25 12:05:52.423050,1,Air Conditioner,0.406,104
2025-06-25 12:20:52.423050,1,Air Conditioner,0.368,104
2025-06-25 12:35:52.423050,1,Air Conditioner,0.462,104
2025-06-25 12:50:52.423050,1,Air Conditioner,0.496,104
2025-06-25 13:05:52.423050,1,Air Conditioner,0.459,104
2025-06-25 13:20:52.423050,1,Air Conditioner,0.498,104
2025-06-25 13:35:52.423050,1,Air Conditioner,0.527,104
2025-06-25 13:50:52.423050,1,Air Conditioner,0.434,104
2025-06-25 14:05:52.423050,1,Air Conditioner,0.552,104
2025-06-25 14:20:52.423050,1,Air Conditioner,0.459,104
2025-06-25 14:35:52.423050,1,Air Conditioner,0.524,104
2025-06-25 14:50:52.423050,1,Air Conditioner,0.51,104
2025-06-25 15:05:52.423050,1,Air Conditioner,0.468,104
2025-06-25 15:20:52.423050,1,Air Conditioner,0.457,104
2025-06-25 15:35:52.423050,1,Air Conditioner,0.542,104
2025-06-25 15:50:52.423050,1,Air Conditioner,0.522,104
2025-06-25 16:05:52.423050,1,Air Conditioner,0.446,104
2025-06-25 16:20:52.423050,1,Air Conditioner,0.522,104
2025-06-25 16:35:52.423050,1,Air Conditioner,0.467,104
2025-06-25 16:50:52.423050,1,Air Conditioner,0.52,104
2025-06-25 17:05:52.423050,1,Air Conditioner,0.46,104
2025-06-25 17:20:52.423050,1,Air Conditioner,0.514,104
2025-06-25 17:35:52.423050,1,Air Conditioner,0.467,104
2025-06-25 17:50:52.423050,1,Air Conditioner,0.582,104
2025-06-25 18:05:52.423050,1,Air Conditioner,0.772,104
2025-06-25 18:20:52.423050,1,Air Conditioner,0.777,104
2025-06-25 18:35:52.423050,1,Air Conditioner,0.84,104
2025-06-25 18:50:52.423050,1,Air Conditioner,0.816,104
2025-06-25 19:05:52.423050,1,Air Conditioner,0.852,104
2025-06-25 19:20:52.423050,1,Air Conditioner,0.802,104
2025-06-25 19:35:52.423050,1,Air Conditioner,0.765,104
2025-06-25 19:50:52.423050,1,Air Conditioner,0.823,104
2025-06-25 20:05:52.423050,1,Air Conditioner,0.792,104
2025-06-25 20:20:52.423050,1,Air Conditioner,0.804,104
2025-06-25 20:35:52.423050,1,Air Conditioner,0.738,104
2025-06-25 20:50:52.423050,1,Air Conditioner,0.843,104
2025-06-25 21:05:52.423050,1,Air Conditioner,0.747,104
2025-06-25 21:20:52.423050,1,Air Conditioner,0.735,104
2025-06-25 21:35:52.423050,1,Air Conditioner,0.816,104
2025-06-25 21:50:52.423050,1,Air Conditioner,0.871,104
2025-06-25 22:05:52.423050,1,Air Conditioner,0.745,104
2025-06-25 22:20:52.423050,1,Air Conditioner,0.746,104
2025-06-25 22:35:52.423050,1,Air Conditioner,0.891,104
2025-06-25 22:50:52.423050,1,Air Conditioner,0.739,104
2025-06-25 23:05:52.423050,1,Air Conditioner,0.83,104
2025-06-25 23:20:52.423050,1,Air Conditioner,0.835,104
2025-06-25 23:35:52.423050,1,Air Conditioner,0.768,104
2025-06-25 23:50:52.423050,1,Air Conditioner,0.765,104
2025-06-26 00:05:52.423050,1,Air Conditioner,0.094,104
2025-06-26 00:20:52.423050,1,Air Conditioner,0.014,104
2025-06-26 00:35:52.423050,1,Air Conditioner,0.015,104
2025-06-26 00:50:52.423050,1,Air Conditioner,0.1,104
2025-06-26 01:05:52.423050,1,Air Conditioner,0.049,104
2025-06-26 01:20:52.423050,1,Air Conditioner,0.058,104
2025-06-26 01:35:52.423050,1,Air Conditioner,0.212,104
2025-06-26 01:50:52.423050,1,Air Conditioner,0.106,104
2025-06-26 02:05:52.423050,1,Air Conditioner,0.136,104
2025-06-26 02:20:52.423050,1,Air Conditioner,0.1,104
2025-06-26 02:35:52.423050,1,Air Conditioner,0.114,104
2025-06-26 02:50:52.423050,1,Air Conditioner,0.076,104
2025-06-26 03:05:52.423050,1,Air Conditioner,0.114,104
2025-06-26 03:20:52.423050,1,Air Conditioner,0.076,104
2025-06-26 03:35:52.423050,1,Air Conditioner,0.104,104
2025-06-26 03:50:52.423050,1,Air Conditioner,0.151,104
2025-06-26 04:05:52.423050,1,Air Conditioner,0.064,104
2025-06-26 04:20:52.423050,1,Air Conditioner,0.137,104
2025-06-26 04:35:52.423050,1,Air Conditioner,0.147,104
2025-06-26 04:50:52.423050,1,Air Conditioner,0.075,104
2025-06-26 05:05:52.423050,1,Air Conditioner,0.026,104
2025-06-26 05:20:52.423050,1,Air Conditioner,0.014,104
2025-06-26 05:35:52.423050,1,Air Conditioner,0.073,104
2025-06-26 05:50:52.423050,1,Air Conditioner,0.106,104
2025-06-26 06:05:52.423050,1,Air Conditioner,0.088,104
2025-06-26 06:20:52.423050,1,Air Conditioner,0.11,104
2025-06-26 06:35:52.423050,1,Air Conditioner,0.085,104
2025-06-26 06:50:52.423050,1,Air Conditioner,0.114,104
2025-06-26 07:05:52.423050,1,Air Conditioner,0.168,104
2025-06-26 07:20:52.423050,1,Air Conditioner,0.054,104
2025-06-26 07:35:52.423050,1,Air Conditioner,0.054,104
2025-06-26 07:50:52.423050,1,Air Conditioner,0.064,104
2025-06-26 08:05:52.423050,1,Air Conditioner,0.101,104
2025-06-26 08:20:52.423050,1,Air Conditioner,0.082,104
2025-06-26 08:35:52.423050,1,Air Conditioner,0.107,104
2025-06-26 08:50:52.423050,1,Air Conditioner,0.009,104
2025-06-26 09:05:52.423050,1,Air Conditioner,0.087,104
2025-06-26 09:20:52.423050,1,Air Conditioner,0.095,104
2025-06-26 09:35:52.423050,1,Air Conditioner,0.104,104
2025-06-26 09:50:52.423050,1,Air Conditioner,0.101,104
2025-06-26 10:05:52.423050,1,Air Conditioner,0.462,104
2025-06-26 10:20:52.423050,1,Air Conditioner,0.398,104
2025-06-26 10:35:52.423050,1,Air Conditioner,0.55,104
2025-06-26 10:50:52.423050,1,Air Conditioner,0.554,104
2025-06-26 11:05:52.423050,1,Air Conditioner,0.557,104
2025-06-26 11:20:52.423050,1,Air Conditioner,0.474,104
2025-06-26 11:35:52.423050,1,Air Conditioner,0.519,104
2025-06-26 11:50:52.423050,1,Air Conditioner,0.58,104
2025-06-26 12:05:52.423050,1,Air Conditioner,0.518,104
2025-06-26 12:20:52.423050,1,Air Conditioner,0.54,104
2025-06-26 12:35:52.423050,1,Air Conditioner,0.453,104
2025-06-26 12:50:52.423050,1,Air Conditioner,0.461,104
2025-06-26 13:05:52.423050,1,Air Conditioner,0.525,104
2025-06-26 13:20:52.423050,1,Air Conditioner,0.547,104
2025-06-26 13:35:52.423050,1,Air Conditioner,0.481,104
2025-06-26 13:50:52.423050,1,Air Conditioner,0.5,104
2025-06-26 14:05:52.423050,1,Air Conditioner,0.462,104
2025-06-26 14:20:52.423050,1,Air Conditioner,0.48,104
2025-06-26 14:35:52.423050,1,Air Conditioner,0.548,104
2025-06-26 14:50:52.423050,1,Air Conditioner,0.549,104
2025-06-26 15:05:52.423050,1,Air Conditioner,0.551,104
2025-06-26 15:20:52.423050,1,Air Conditioner,0.43,104
2025-06-26 15:35:52.423050,1,Air Conditioner,0.421,104
2025-06-26 15:50:52.423050,1,Air Conditioner,0.493,104
2025-06-26 16:05:52.423050,1,Air Conditioner,0.519,104
2025-06-26 16:20:52.423050,1,Air Conditioner,0.501,104
2025-06-26 16:35:52.423050,1,Air Conditioner,0.428,104
2025-06-26 16:50:52.423050,1,Air Conditioner,0.472,104
2025-06-26 17:05:52.423050,1,Air Conditioner,0.554,104
2025-06-26 17:20:52.423050,1,Air Conditioner,0.462,104
2025-06-26 17:35:52.423050,1,Air Conditioner,0.466,104
2025-06-26 17:50:52.423050,1,Air Conditioner,0.511,104
2025-06-26 18:05:52.423050,1,Air Conditioner,0.779,104
2025-06-26 18:20:52.423050,1,Air Conditioner,0.817,104
2025-06-26 18:35:52.423050,1,Air Conditioner,0.86,104
2025-06-26 18:50:52.423050,1,Air Conditioner,0.805,104
2025-06-26 19:05:52.423050,1,Air Conditioner,0.804,104
2025-06-26 19:20:52.423050,1,Air Conditioner,0.816,104
2025-06-26 19:35:52.423050,1,Air Conditioner,0.806,104
2025-06-26 19:50:52.423050,1,Air Conditioner,0.78,104
2025-06-26 20:05:52.423050,1,Air Conditioner,0.861,104
2025-06-26 20:20:52.423050,1,Air Conditioner,0.802,104
2025-06-26 20:35:52.423050,1,Air Conditioner,0.837,104
2025-06-26 20:50:52.423050,1,Air Conditioner,0.826,104
2025-06-26 21:05:52.423050,1,Air Conditioner,0.718,104
2025-06-26 21:20:52.423050,1,Air Conditioner,0.776,104
2025-06-26 21:35:52.423050,1,Air Conditioner,0.846,104
2025-06-26 21:50:52.423050,1,Air Conditioner,0.86,104
2025-06-26 22:05:52.423050,1,Air Conditioner,0.822,104
2025-06-26 22:20:52.423050,1,Air Conditioner,0.714,104
2025-06-26 22:35:52.423050,1,Air Conditioner,0.8,104
2025-06-26 22:50:52.423050,1,Air Conditioner,0.877,104
2025-06-26 23:05:52.423050,1,Air Conditioner,0.874,104
2025-06-26 23:20:52.423050,1,Air Conditioner,0.823,104
2025-06-26 23:35:52.423050,1,Air Conditioner,0.73,104
2025-06-26 23:50:52.423050,1,Air Conditioner,0.762,104
2025-06-27 00:05:52.423050,1,Air Conditioner,0.11,104
2025-06-27 00:20:52.423050,1,Air Conditioner,0.096,104
2025-06-27 00:35:52.423050,1,Air Conditioner,0.145,104
2025-06-27 00:50:52.423050,1,Air Conditioner,0.127,104
2025-06-27 01:05:52.423050,1,Air Conditioner,0.156,104
2025-06-27 01:20:52.423050,1,Air Conditioner,0.068,104
2025-06-27 01:35:52.423050,1,Air Conditioner,0.143,104
2025-06-27 01:50:52.423050,1,Air Conditioner,0.096,104
2025-06-27 02:05:52.423050,1,Air Conditioner,0.059,104
2025-06-27 02:20:52.423050,1,Air Conditioner,0.112,104
2025-06-27 02:35:52.423050,1,Air Conditioner,0.054,104
2025-06-27 02:50:52.423050,1,Air Conditioner,0.129,104
2025-06-27 03:05:52.423050,1,Air Conditioner,0.142,104
2025-06-27 03:20:52.423050,1,Air Conditioner,0.13,104
2025-06-27 03:35:52.423050,1,Air Conditioner,0.098,104
2025-06-27 03:50:52.423050,1,Air Conditioner,0.064,104
2025-06-27 04:05:52.423050,1,Air Conditioner,0.108,104
2025-06-27 04:20:52.423050,1,Air Conditioner,0.166,104
2025-06-27 04:35:52.423050,1,Air Conditioner,0.104,104
2025-06-27 04:50:52.423050,1,Air Conditioner,0.139,104
2025-06-27 05:05:52.423050,1,Air Conditioner,0.064,104
2025-06-27 05:20:52.423050,1,Air Conditioner,0.151,104
2025-06-27 05:35:52.423050,1,Air Conditioner,0.065,104
2025-06-27 05:50:52.423050,1,Air Conditioner,0.108,104
2025-06-27 06:05:52.423050,1,Air Conditioner,0.077,104
2025-06-27 06:20:52.423050,1,Air Conditioner,0.088,104
2025-06-27 06:35:52.423050,1,Air Conditioner,0.021,104
2025-06-27 06:50:52.423050,1,Air Conditioner,0.172,104
2025-06-27 07:05:52.423050,1,Air Conditioner,0.098,104
2025-06-27 07:20:52.423050,1,Air Conditioner,0.07,104
2025-06-27 07:35:52.423050,1,Air Conditioner,0.129,104
2025-06-27 07:50:52.423050,1,Air Conditioner,0.034,104
2025-06-27 08:05:52.423050,1,Air Conditioner,0.088,104
2025-06-27 08:20:52.423050,1,Air Conditioner,0.102,104
2025-06-27 08:35:52.423050,1,Air Conditioner,0.077,104
2025-06-27 08:50:52.423050,1,Air Conditioner,0.077,104
2025-06-27 09:05:52.423050,1,Air Conditioner,0.079,104
2025-06-27 09:20:52.423050,1,Air Conditioner,0.135,104
2025-06-27 09:35:52.423050,1,Air Conditioner,0.071,104
2025-06-27 09:50:52.423050,1,Air Conditioner,0.196,104
2025-06-27 10:05:52.423050,1,Air Conditioner,0.409,104
2025-06-27 10:20:52.423050,1,Air Conditioner,0.513,104
2025-06-27 10:35:52.423050,1,Air Conditioner,0.495,104
2025-06-27 10:50:52.423050,1,Air Conditioner,0.52,104
2025-06-27 11:05:52.423050,1,Air Conditioner,0.538,104
2025-06-27 11:20:52.423050,1,Air Conditioner,0.483,104
2025-06-27 11:35:52.423050,1,Air Conditioner,0.483,104
2025-06-27 11:50:52.423050,1,Air Conditioner,0.5,104
2025-06-27 12:05:52.423050,1,Air Conditioner,0.522,104
2025-06-27 12:20:52.423050,1,Air Conditioner,0.54,104
2025-06-27 12:35:52.423050,1,Air Conditioner,0.46,104
2025-06-27 12:50:52.423050,1,Air Conditioner,0.472,104
2025-06-27 13:05:52.423050,1,Air Conditioner,0.451,104
2025-06-27 13:20:52.423050,1,Air Conditioner,0.565,104
2025-06-27 13:35:52.423050,1,Air Conditioner,0.562,104
2025-06-27 13:50:52.423050,1,Air Conditioner,0.535,104
2025-06-27 14:05:52.423050,1,Air Conditioner,0.535,104
2025-06-27 14:20:52.423050,1,Air Conditioner,0.494,104
2025-06-27 14:35:52.423050,1,Air Conditioner,0.462,104
2025-06-27 14:50:52.423050,1,Air Conditioner,0.474,104
2025-06-27 15:05:52.423050,1,Air Conditioner,0.496,104
2025-06-27 15:20:52.423050,1,Air Conditioner,0.577,104
2025-06-27 15:35:52.423050,1,Air Conditioner,0.472,104
2025-06-27 15:50:52.423050,1,Air Conditioner,0.577,104
2025-06-27 16:05:52.423050,1,Air Conditioner,0.504,104
2025-06-27 16:20:52.423050,1,Air Conditioner,0.434,104
2025-06-27 16:35:52.423050,1,Air Conditioner,0.395,104
2025-06-27 16:50:52.423050,1,Air Conditioner,0.45,104
2025-06-27 17:05:52.423050,1,Air Conditioner,0.455,104
2025-06-27 17:20:52.423050,1,Air Conditioner,0.516,104
2025-06-27 17:35:52.423050,1,Air Conditioner,0.444,104
2025-06-27 17:50:52.423050,1,Air Conditioner,0.572,104
2025-06-27 18:05:52.423050,1,Air Conditioner,0.85,104
2025-06-27 18:20:52.423050,1,Air Conditioner,0.787,104
2025-06-27 18:35:52.423050,1,Air Conditioner,0.781,104
2025-06-27 18:50:52.423050,1,Air Conditioner,0.752,104
2025-06-27 19:05:52.423050,1,Air Conditioner,0.784,104
2025-06-27 19:20:52.423050,1,Air Conditioner,0.744,104
2025-06-27 19:35:52.423050,1,Air Conditioner,0.741,104
2025-06-27 19:50:52.423050,1,Air Conditioner,0.815,104
2025-06-27 20:05:52.423050,1,Air Conditioner,0.741,104
2025-06-27 20:20:52.423050,1,Air Conditioner,0.821,104
2025-06-27 20:35:52.423050,1,Air Conditioner,0.848,104
2025-06-27 20:50:52.423050,1,Air Conditioner,0.798,104
2025-06-27 21:05:52.423050,1,Air Conditioner,0.806,104
2025-06-27 21:20:52.423050,1,Air Conditioner,0.802,104
2025-06-27 21:35:52.423050,1,Air Conditioner,0.746,104
2025-06-27 21:50:52.423050,1,Air Conditioner,0.895,104
2025-06-27 22:05:52.423050,1,Air Conditioner,0.837,104
2025-06-27 22:20:52.423050,1,Air Conditioner,0.811,104
2025-06-27 22:35:52.423050,1,Air Conditioner,0.708,104
2025-06-27 22:50:52.423050,1,Air Conditioner,0.803,104
2025-06-27 23:05:52.423050,1,Air Conditioner,0.817,104
2025-06-27 23:20:52.423050,1,Air Conditioner,0.775,104
2025-06-27 23:35:52.423050,1,Air Conditioner,0.832,104
2025-06-27 23:50:52.423050,1,Air Conditioner,0.856,104
2025-06-28 00:05:52.423050,1,Air Conditioner,0.007,104
2025-06-28 00:20:52.423050,1,Air Conditioner,0.019,104
2025-06-28 00:35:52.423050,1,Air Conditioner,0.005,104
2025-06-28 00:50:52.423050,1,Air Conditioner,0.071,104
2025-06-28 01:05:52.423050,1,Air Conditioner,0.132,104
2025-06-28 01:20:52.423050,1,Air Conditioner,0.047,104
2025-06-28 01:35:52.423050,1,Air Conditioner,0.122,104
2025-06-28 01:50:52.423050,1,Air Conditioner,0.129,104
2025-06-28 02:05:52.423050,1,Air Conditioner,0.128,104
2025-06-28 02:20:52.423050,1,Air Conditioner,0.067,104
2025-06-28 02:35:52.423050,1,Air Conditioner,0.043,104
2025-06-28 02:50:52.423050,1,Air Conditioner,0.043,104
2025-06-28 03:05:52.423050,1,Air Conditioner,0.104,104
2025-06-28 03:20:52.423050,1,Air Conditioner,0.079,104
2025-06-28 03:35:52.423050,1,Air Conditioner,0.037,104
2025-06-28 03:50:52.423050,1,Air Conditioner,0.083,104
2025-06-28 04:05:52.423050,1,Air Conditioner,0.063,104
2025-06-28 04:20:52.423050,1,Air Conditioner,0.037,104
2025-06-28 04:35:52.423050,1,Air Conditioner,0.033,104
2025-06-28 04:50:52.423050,1,Air Conditioner,0.096,104
2025-06-28 05:05:52.423050,1,Air Conditioner,0.009,104
2025-06-28 05:20:52.423050,1,Air Conditioner,0.077,104
2025-06-28 05:35:52.423050,1,Air Conditioner,0.087,104
2025-06-28 05:50:52.423050,1,Air Conditioner,0.054,104
2025-06-28 06:05:52.423050,1,Air Conditioner,0.159,104
2025-06-28 06:20:52.423050,1,Air Conditioner,0.003,104
2025-06-28 06:35:52.423050,1,Air Conditioner,0.13,104
2025-06-28 06:50:52.423050,1,Air Conditioner,0.024,104
2025-06-28 07:05:52.423050,1,Air Conditioner,0.038,104
2025-06-28 07:20:52.423050,1,Air Conditioner,0.111,104
2025-06-28 07:35:52.423050,1,Air Conditioner,0.046,104
2025-06-28 07:50:52.423050,1,Air Conditioner,0.123,104
2025-06-28 08:05:52.423050,1,Air Conditioner,0.021,104
2025-06-28 08:20:52.423050,1,Air Conditioner,0.099,104
2025-06-28 08:35:52.423050,1,Air Conditioner,0.046,104
2025-06-28 08:50:52.423050,1,Air Conditioner,0.162,104
2025-06-28 09:05:52.423050,1,Air Conditioner,0.019,104
2025-06-28 09:20:52.423050,1,Air Conditioner,0.019,104
2025-06-28 09:35:52.423050,1,Air Conditioner,0.121,104
2025-06-28 09:50:52.423050,1,Air Conditioner,0.096,104
2025-06-28 10:05:52.423050,1,Air Conditioner,0.488,104
2025-06-28 10:20:52.423050,1,Air Conditioner,0.373,104
2025-06-28 10:35:52.423050,1,Air Conditioner,0.329,104
2025-06-28 10:50:52.423050,1,Air Conditioner,0.309,104
2025-06-28 11:05:52.423050,1,Air Conditioner,0.381,104
2025-06-28 11:20:52.423050,1,Air Conditioner,0.336,104
2025-06-28 11:35:52.423050,1,Air Conditioner,0.338,104
2025-06-28 11:50:52.423050,1,Air Conditioner,0.306,104
2025-06-28 12:05:52.423050,1,Air Conditioner,0.374,104
2025-06-28 12:20:52.423050,1,Air Conditioner,0.412,104
2025-06-28 12:35:52.423050,1,Air Conditioner,0.26,104
2025-06-28 12:50:52.423050,1,Air Conditioner,0.285,104
2025-06-28 13:05:52.423050,1,Air Conditioner,0.296,104
2025-06-28 13:20:52.423050,1,Air Conditioner,0.352,104
2025-06-28 13:35:52.423050,1,Air Conditioner,0.366,104
2025-06-28 13:50:52.423050,1,Air Conditioner,0.363,104
2025-06-28 14:05:52.423050,1,Air Conditioner,0.321,104
2025-06-28 14:20:52.423050,1,Air Conditioner,0.395,104
2025-06-28 14:35:52.423050,1,Air Conditioner,0.328,104
2025-06-28 14:50:52.423050,1,Air Conditioner,0.438,104
2025-06-28 15:05:52.423050,1,Air Conditioner,0.345,104
2025-06-28 15:20:52.423050,1,Air Conditioner,0.346,104
2025-06-28 15:35:52.423050,1,Air Conditioner,0.401,104
2025-06-28 15:50:52.423050,1,Air Conditioner,0.351,104
2025-06-28 16:05:52.423050,1,Air Conditioner,0.372,104
2025-06-28 16:20:52.423050,1,Air Conditioner,0.283,104
2025-06-28 16:35:52.423050,1,Air Conditioner,0.329,104
2025-06-28 16:50:52.423050,1,Air Conditioner,0.373,104
2025-06-28 17:05:52.423050,1,Air Conditioner,0.337,104
2025-06-28 17:20:52.423050,1,Air Conditioner,0.358,104
2025-06-28 17:35:52.423050,1,Air Conditioner,0.343,104
2025-06-28 17:50:52.423050,1,Air Conditioner,0.446,104
2025-06-28 18:05:52.423050,1,Air Conditioner,0.545,104
2025-06-28 18:20:52.423050,1,Air Conditioner,0.524,104
2025-06-28 18:35:52.423050,1,Air Conditioner,0.595,104
2025-06-28 18:50:52.423050,1,Air Conditioner,0.562,104
2025-06-28 19:05:52.423050,1,Air Conditioner,0.544,104
2025-06-28 19:20:52.423050,1,Air Conditioner,0.53,104
2025-06-28 19:35:52.423050,1,Air Conditioner,0.645,104
2025-06-28 19:50:52.423050,1,Air Conditioner,0.52,104
2025-06-28 20:05:52.423050,1,Air Conditioner,0.621,104
2025-06-28 20:20:52.423050,1,Air Conditioner,0.56,104
2025-06-28 20:35:52.423050,1,Air Conditioner,0.564,104
2025-06-28 20:50:52.423050,1,Air Conditioner,0.565,104
2025-06-28 21:05:52.423050,1,Air Conditioner,0.545,104
2025-06-28 21:20:52.423050,1,Air Conditioner,0.568,104
2025-06-28 21:35:52.423050,1,Air Conditioner,0.679,104
2025-06-28 21:50:52.423050,1,Air Conditioner,0.579,104
2025-06-28 22:05:52.423050,1,Air Conditioner,0.556,104
2025-06-28 22:20:52.423050,1,Air Conditioner,0.498,104
2025-06-28 22:35:52.423050,1,Air Conditioner,0.647,104
2025-06-28 22:50:52.423050,1,Air Conditioner,0.516,104
2025-06-28 23:05:52.423050,1,Air Conditioner,0.604,104
2025-06-28 23:20:52.423050,1,Air Conditioner,0.594,104
2025-06-28 23:35:52.423050,1,Air Conditioner,0.536,104
2025-05-29 23:35:52.423050,1,Air Conditioner,0.775,105
2025-05-29 23:50:52.423050,1,Air Conditioner,0.754,105
2025-05-30 00:05:52.423050,1,Air Conditioner,0.087,105
2025-05-30 00:20:52.423050,1,Air Conditioner,0.058,105
2025-05-30 00:35:52.423050,1,Air Conditioner,0.059,105
2025-05-30 00:50:52.423050,1,Air Conditioner,0.11,105
2025-05-30 01:05:52.423050,1,Air Conditioner,0.139,105
2025-05-30 01:20:52.423050,1,Air Conditioner,0.17,105
2025-05-30 01:35:52.423050,1,Air Conditioner,0.092,105
2025-05-30 01:50:52.423050,1,Air Conditioner,0.015,105
2025-05-30 02:05:52.423050,1,Air Conditioner,0.144,105
2025-05-30 02:20:52.423050,1,Air Conditioner,0.098,105
2025-05-30 02:35:52.423050,1,Air Conditioner,0.053,105
2025-05-30 02:50:52.423050,1,Air Conditioner,0.053,105
2025-05-30 03:05:52.423050,1,Air Conditioner,0.097,105
2025-05-30 03:20:52.423050,1,Air Conditioner,0.049,105
2025-05-30 03:35:52.423050,1,Air Conditioner,0.127,105
2025-05-30 03:50:52.423050,1,Air Conditioner,0.129,105
2025-05-30 04:05:52.423050,1,Air Conditioner,0.001,105
2025-05-30 04:20:52.423050,1,Air Conditioner,0.107,105
2025-05-30 04:35:52.423050,1,Air Conditioner,0.028,105
2025-05-30 04:50:52.423050,1,Air Conditioner,0.138,105
2025-05-30 05:05:52.423050,1,Air Conditioner,0.119,105
2025-05-30 05:20:52.423050,1,Air Conditioner,0.179,105
2025-05-30 05:35:52.423050,1,Air Conditioner,0.103,105
2025-05-30 05:50:52.423050,1,Air Conditioner,0.106,105
2025-05-30 06:05:52.423050,1,Air Conditioner,0.134,105
2025-05-30 06:20:52.423050,1,Air Conditioner,0.038,105
2025-05-30 06:35:52.423050,1,Air Conditioner,0.073,105
2025-05-30 06:50:52.423050,1,Air Conditioner,0.03,105
2025-05-30 07:05:52.423050,1,Air Conditioner,0.024,105
2025-05-30 07:20:52.423050,1,Air Conditioner,0.197,105
2025-05-30 07:35:52.423050,1,Air Conditioner,0.09,105
2025-05-30 07:50:52.423050,1,Air Conditioner,0.062,105
2025-05-30 08:05:52.423050,1,Air Conditioner,0.073,105
2025-05-30 08:20:52.423050,1,Air Conditioner,0.121,105
